"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Europe & Central Asia","ECS","Population density (people per sq. km of land area)","EN.POP.DNST","","24.6226129499519","24.9127627842189","25.2053223627099","25.4953346596677","25.7769979360754","26.0237918944938","26.2638671906037","26.4945782848499","26.7201381524754","26.9253615114048","27.1303914925945","27.3546596251524","27.5728240634387","27.783504504362","27.9879286551532","28.1889403747822","28.3821915625029","28.5731914873271","28.7651483238661","28.9619598924244","29.1540262259561","29.3286526399505","29.4952168694313","29.6689240070037","29.8454628183565","30.0269896139072","30.2108088352378","30.3951153773666","30.5745713422596","30.7235987164844","30.8650903880444","30.9920470476273","31.1092978983257","31.1917801958217","31.2466392045171","31.2969087583994","31.2655079414503","31.3039522941277","31.3334084869432","31.3774233052011","31.4180216167039","31.476709508852","31.5591358982349","31.6535315269332","31.7501098336221","31.8534724331522","31.9683565306352","32.1023560614931","32.2302991470989","32.3546170530211","32.4362454090322","32.5746689151012","32.7288349110708","32.887067570746","33.026134302757","33.1785825319366","33.3126855663028","33.4424557526388","","",
"Ecuador","ECU","Population density (people per sq. km of land area)","EN.POP.DNST","","16.8840196503395","17.371770697876","17.8767013437365","18.3999927756105","18.9422662909984","19.5037639069499","20.0838462649906","20.681473053027","21.2952138419304","21.9237682415836","22.5668906227424","23.224169195203","23.8941012859413","24.5747724317295","25.2648966912296","25.9636866059818","26.6714492125415","27.3889358474209","28.1175841641381","28.858495882098","29.6115156769253","30.376379858402","31.1537133362231","31.9443071810432","32.7485515098974","33.5662259789048","34.3966189856957","35.2390514376535","36.0925805519434","36.9561262823291","37.8286194191591","38.7087451235371","39.5949501517122","40.4854825892212","41.3784279728363","42.2741439098396","43.170972402832","49.1159969399259","50.0970969560316","51.0594419391206","51.9997866000966","52.9210219036882","53.8318489289741","54.7446770816557","55.6685738444194","56.6088903205025","57.5638468352392","58.5268924142374","59.4879368658399","60.4409607022065","61.3781728136576","62.3051296505073","63.2447817684007","64.2286922209696","65.27629247866","66.400044290546","67.5848002899018","68.7886817522951","","",
"Egypt, Arab Rep.","EGY","Population density (people per sq. km of land area)","EN.POP.DNST","","27.4913225174544","28.2407514189563","29.0033482344668","29.7803757094781","30.5721251695213","31.3803807323321","32.2030338038073","33.0321442563665","33.8571892109096","34.6716058064192","35.4733135767743","36.2676769300316","37.0652006630167","37.8805022853986","38.7253423074991","39.6029233010196","40.5139273695314","41.4643990155206","42.4606308704606","43.5070199407303","44.6030569089357","45.7474468833191","46.9418715153951","48.1878969310362","49.4838836707017","50.833647094279","52.2293435129841","53.6433231201969","55.0391129639861","56.3910542970516","57.6870249635843","58.9349681048772","60.1543603395449","61.3750605253905","62.618950223517","63.8923391431011","65.1888794012758","66.502856999347","67.8241910693656","69.1461761012607","70.4733145813451","71.8117866291627","73.1589703149329","74.5110984981667","75.8687719122005","77.2250369179768","78.5897091767542","80.000079361093","81.5056487015922","83.139519815159","84.9156160530413","86.8172585262946","88.8087196745191","90.8379667487066","92.8650831282335","94.8787704053443","96.8834125269978","98.8734692852479","","",
"Euro area","EMU","Population density (people per sq. km of land area)","EN.POP.DNST","","99.9073805424438","100.83654858416","101.786759358672","102.723040573534","103.651691571857","104.51707027161","105.265884618314","105.972022539359","106.685888859189","107.268340294442","107.85988833356","108.58829421225","109.280288289956","109.905327734518","110.479330546245","110.977607465721","111.423256791609","111.875791971601","112.335964952891","112.823424739264","113.256536059965","113.566838363006","113.797077819039","113.987681230846","114.203706981009","114.488550422051","114.80507043137","115.188919529621","115.68217769733","116.214219788885","116.753935629073","117.296777271994","117.777751683691","118.120822586595","118.425435029843","118.732625250531","119.017695738148","119.270021529048","119.579814367998","119.998517715153","120.484373908564","121.051913804031","121.688554248585","122.376762410962","123.017298888932","123.622432881826","124.26316642765","124.897044622068","125.307388266318","125.538790774159","125.275501446149","125.538460492803","125.900046440515","126.336393317108","126.747686411533","127.100415381191","127.355493998395","127.436798480559","","",
"Eritrea","ERI","Population density (people per sq. km of land area)","EN.POP.DNST","","10.2309702970297","10.4998613861386","10.7807326732673","11.0708811881188","11.3682079207921","11.6720297029703","11.9831881188119","12.3033168316832","12.6348811881188","12.9796534653465","13.3383762376238","13.7108613861386","14.0966435643564","14.4948811881188","14.9053366336634","15.3264851485149","15.7586138613861","16.2056336633663","16.6726633663366","17.1625346534653","17.6689207920792","18.1863663366337","18.718396039604","19.2703465346535","19.8409603960396","20.4435049504951","21.0635841584158","21.6396534653465","22.090504950495","22.362900990099","22.4391881188119","22.3524356435644","22.1646138613861","21.9646534653465","21.8239801980198","21.7471683168317","21.7344455445545","21.8458613861386","22.1525247524752","22.6971881188119","23.512099009901","24.5649306930693","25.7522079207921","26.9287425742574","27.9867227722772","28.8931188118812","29.6686732673267","30.3245445544554","30.890297029703","31.3904455445545","31.8215049504951","32.179198019802","32.489603960396","32.7866237623762","33.0972079207921","33.4312673267327","33.791","34.186","","",
"Spain","ESP","Population density (people per sq. km of land area)","EN.POP.DNST","","61.5055624474769","62.074044579615","62.6208551762776","63.2462183360679","63.9367161551083","64.5948097162752","65.3946676537677","66.2554203849694","66.9115490815959","67.6588318860299","68.4791108087558","69.2394033374685","70.0086978270439","70.7820610305153","71.5687608830535","72.3378345377024","73.0905192777355","73.7991672171841","74.4511550626576","75.0618956093459","75.5989088215272","76.0541624954951","76.4301804056625","76.7466842864008","77.0252923274067","77.2557744674035","77.4563811468845","77.6208133109082","77.7425997116771","77.8218044209515","78.0201345506968","78.403181563351","78.8107920871376","79.1869053339741","79.5371816434406","79.8691574563511","80.2046071600192","80.5372196860484","80.8643180362005","81.2983246492986","81.9433763941266","83.0225192369349","84.5088139260031","85.9848050803317","87.4654972049129","88.9761493446631","90.6149005229308","92.1293223736969","92.9750651746681","93.1519309613808","93.5078358806114","93.5068371284061","93.2009456028468","92.9227364506907","92.9526859210545","93.0492629572988","93.2709101549633","93.6697920792501","","",
"Estonia","EST","Population density (people per sq. km of land area)","EN.POP.DNST","","28.9001415428167","29.2904694503421","29.6970276008493","30.1270582684595","30.5394196744515","30.8704175513093","31.1145553196509","31.4039631988677","31.7350554376032","32.0848313281434","32.4830148619958","32.8501533380514","33.1670441141779","33.4552724699221","33.7190846897853","33.9602736494456","34.21115829205","34.4465204057561","34.6386647794291","34.8482896909648","35.0947393253126","35.3482896909648","35.5920028308563","35.8248879452701","36.0646614767634","36.3338051427223","36.6176220806794","36.8459542344893","36.9929464496343","37.0175513092711","36.8321302193914","36.1663364000944","35.2471809389007","34.5013918376976","33.8908704883227","33.3945270110875","33.0156876621845","32.7000707714083","32.7965086105214","32.9555319650861","32.7462845010616","32.5395140363293","32.3359282849729","32.1431941495636","31.9597782495872","31.7718801604152","31.6272705826846","31.5425807973579","31.4818353385232","31.4101203113942","31.3149091766926","31.2030195800896","30.3196917414309","30.2402806533241","30.26011042098","30.2689210950081","30.3055900621118","30.4112491373361","","",
"Ethiopia","ETH","Population density (people per sq. km of land area)","EN.POP.DNST","","20.5914541326067","21.0911798365123","21.6152861035422","22.1589663941871","22.7190063578565","23.288868301544","23.8693297002725","24.4726521344233","25.1159936421435","25.8084259763851","26.5655249772934","27.3758437783833","28.1895204359673","28.9385576748411","29.579340599455","30.0891453224342","30.4970408719346","30.8749327883742","31.324068119891","31.9179945504087","32.6834950045413","33.6014968210718","34.643663941871","35.7623505903724","36.9229255222525","38.1159791099001","39.3544332425068","40.6514105358765","42.0275195277021","43.4948819255223","45.0590090826521","46.7062534059946","53.295566","55.180998","57.047908","58.88353","60.697443","62.507724","64.343013","66.224804","68.159423","70.142091","72.170584","65.7414771362547","67.6039220801179","69.5016462130406","71.4382852669583","73.4244990473757","75.4769353707904","77.6087684392043","79.8257893809914","82.1167207524143","84.4710762026892","86.868648047033","89.2923727735845","91.74101696452","94.2193469238978","96.718782679248","","",
"European Union","EUU","Population density (people per sq. km of land area)","EN.POP.DNST","","89.9572795999482","90.7578704613003","91.5862603801421","92.4193087634987","93.21479151455","93.9662733654318","94.6858913970117","95.3576869293863","96.010271045861","96.5367545083215","97.0540267758705","97.704485618015","98.3366377530978","98.9432680240953","99.5377862997924","100.078791088125","100.567101047041","101.028490374509","101.474106667146","101.931961697904","102.351341219843","102.687391382364","102.958032999599","103.196915223502","103.445121847597","103.732993168377","104.038998331085","104.376937575724","104.757760845035","105.108931302404","105.419137600387","105.726382759179","106.071175033721","106.334575155753","106.536400067791","106.707355987754","106.870033610446","107.014035488546","107.191224685487","107.336905658075","107.492906371201","107.771596679725","108.142835063497","108.554756420956","108.948245437853","109.320488577209","109.68974203166","110.057153691519","110.292432493575","110.409043604795","110.216612702042","110.52586029738","110.756472341437","110.997793289815","111.256703338639","111.482003756409","111.643651089073","111.704960992145","","",
"Fragile and conflict affected situations","FCS","Population density (people per sq. km of land area)","EN.POP.DNST","","11.3475884615213","11.6086707244116","11.8797354113543","12.1612261132569","12.4535191645869","12.7572894822147","13.0728262386736","13.3994196523198","13.7362221110464","14.0828710332725","14.4379108448627","14.8023854381543","15.1806384331168","15.5793828520773","16.0019360534719","16.4507314656736","16.9229467005294","17.4095937527032","17.8981628031859","18.3797138030991","18.8522950754207","19.3193142431645","19.7848140658764","20.2549114349791","20.7351154314953","21.2240296478283","21.7226306463602","22.2411599961345","22.792420080714","23.5042142566646","24.1485697248073","24.8373373744105","25.5532213628586","26.2733487598153","26.9818824691234","27.6723850852355","28.3513683875024","29.019593244663","29.7027713983325","30.4281577409859","31.194937659311","31.9947873192726","32.8231450912607","33.6714142185757","34.5335768524459","35.4084931305562","36.2981439907619","37.2050404848629","38.1374386515393","39.083721519803","34.8380185534709","35.7011185396243","36.576894292502","37.4551066091815","38.3306960230627","39.2010048369175","40.0713541288953","40.9811523852123","","",
"Finland","FIN","Population density (people per sq. km of land area)","EN.POP.DNST","","14.6459338783282","14.7458649331889","14.8504842575265","14.9333300502315","14.9831970846055","15.0394596014314","15.1211267605634","15.1891690469155","15.180357201484","15.1229751469188","15.1420729505237","15.2324665944384","15.3192192783742","15.39963229259","15.4681374963065","15.5148363373715","15.5582980399882","15.6030335861322","15.6429626711317","15.6917003184609","15.7587708066581","15.8473127811156","15.9420434026068","16.0274565809777","16.0944417085262","16.1468006172232","16.1926622673102","16.2398010440264","16.2985357365639","16.3709609639187","16.4606191930136","16.5533733871762","16.6336616435208","16.7055156111494","16.7693949243245","16.8244952230868","16.8746019238977","16.9194589448111","16.9587773728619","16.9940214714863","17.0327587905053","17.0740930431071","17.1148560359828","17.1646212941988","17.2234676122","17.3169839860577","17.3919563287185","17.4840375123396","17.5678545574202","17.6484106614018","17.7309947678436","17.8155615518773","17.8978314521702","17.9720030274112","18.0301108880919","18.0820078312658","18.1238944459068","18.1479501184522","","",
"Fiji","FJI","Population density (people per sq. km of land area)","EN.POP.DNST","","22.2905856595512","23.0796387520525","23.8802955665025","24.6602079912425","25.3950738916256","26.0757525998905","26.7094143404488","27.3092501368363","27.8984126984127","28.4927203065134","29.0987958401751","29.712315270936","30.3304871373837","30.947728516694","31.5613574165298","32.1596606458675","32.7474548440066","33.3542966611932","34.0221674876847","34.7732348111658","35.6333333333333","36.5779967159278","37.5203612479475","38.3406130268199","38.9586754241927","39.3343732895457","39.5064586754242","39.5692391899288","39.6603174603175","39.8781061850027","40.251833607006","40.748166392994","41.3225506294472","41.9052545155993","42.4425287356322","42.9330049261084","43.3900383141762","43.796223316913","44.1326217843459","44.3900383141762","44.5498084291188","44.6227148330597","44.6675424192666","44.7651888341544","44.9701149425287","45.3130815544609","45.7684729064039","46.2704433497537","46.7234263820471","47.0617405582923","47.2604816639299","47.3491516146689","47.3786535303777","47.4249042145594","47.5438970990695","47.7503557744937","48.0273125342091","48.3570333880679","","",
"France","FRA","Population density (people per sq. km of land area)","EN.POP.DNST","","86.2736966867921","87.4869458658865","88.7246669807841","89.9080567456708","90.980864407213","91.9163388523027","92.7299978450086","93.4599810799064","94.165517946695","94.8885394637359","95.6438895037311","96.4142002973158","97.1713619910659","97.8735586212438","98.4929487952137","99.0200669873586","99.4723960216668","99.8817512409463","100.293148223228","100.739503548431","101.230346661407","101.757473984871","102.314186782963","102.887443705416","103.466424138825","104.053434654453","104.649782857226","105.242299558409","105.814115558672","106.35374913709","106.944753691792","107.477851071834","107.944554629031","108.34710701541","108.739218651268","109.124927406011","109.511640605881","109.916042997556","110.48297008945","111.242094574728","112.054652672641","112.872519709917","113.61313238432","114.515474818607","115.384062298537","116.191338983887","116.912440166047","117.567639533418","118.174071375218","118.7593382972","119.335119448751","119.914107572362","120.532998391035","121.105322368265","121.536702115031","121.857823021165","122.114006395681","122.299435492561","","",
"Faroe Islands","FRO","Population density (people per sq. km of land area)","EN.POP.DNST","","25.1260744985673","25.4469914040115","25.7657593123209","26.0787965616046","26.3946991404011","26.7034383954155","27.0093123209169","27.3094555873925","27.6289398280802","27.9434097421203","28.2650429799427","28.5995702005731","28.9305157593123","29.2621776504298","29.5838108882521","29.8868194842407","30.1819484240688","30.4713467048711","30.756446991404","31.0436962750716","31.3216332378224","31.5959885386819","31.8681948424069","32.1568767908309","32.4713467048711","32.8209169054441","33.2012893982808","33.5458452722063","33.7865329512894","33.8638968481375","33.7535816618911","33.480659025788","33.1418338108883","32.8481375358166","32.682664756447","32.6755014326648","32.8051575931232","33.0200573065903","33.2636103151862","33.4777936962751","33.6654727793696","33.8345272206304","33.9770773638968","34.0974212034384","34.1848137535817","34.2349570200573","34.2585959885387","34.2550143266476","34.2464183381089","34.2507163323782","34.2571633237822","34.2714899713467","34.3065902578797","34.3553008595989","34.4204871060172","34.5078796561605","34.6210601719198","34.7399713467049","","",
"Micronesia, Fed. Sts.","FSM","Population density (people per sq. km of land area)","EN.POP.DNST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141.1","144.841428571429","148.45","151.471428571429","153.612857142857","154.744285714286","154.971428571429","154.582857142857","153.972857142857","153.431428571429","153.104285714286","152.9","152.715714285714","152.321428571429","151.612857142857","150.53","149.205714285714","147.918571428571","147.107142857143","147.015714285714","147.785714285714","149.294285714286","151.322857142857","153.494285714286","155.564285714286","157.45","159.227142857143","160.914285714286","","",
"Gabon","GAB","Population density (people per sq. km of land area)","EN.POP.DNST","","1.96297201847324","1.98427057864711","2.00869328986688","2.03708231458843","2.06993829316568","2.10778127061746","2.15026584390888","2.19569992626227","2.24180541002057","2.28708813598789","2.33093879768696","2.37398222532697","2.41751076958901","2.46339115923468","2.5130438157333","2.5668568323825","2.6245003298793","2.68590445143012","2.75075872239686","2.81883028680095","2.8901152637094","2.96476112857531","3.04288819032095","3.12459735320371","3.2099507121512","3.29897931462724","3.39141925718943","3.48689797027205","3.5848604804595","3.68489928978927","3.78694842240075","3.89094190243335","3.99649939845539","4.10313579384484","4.21060270889122","4.31930376062405","4.42945628129002","4.54092831916793","4.65344044708348","4.76718283075251","4.8822253269686","4.99986416734583","5.12264912484961","5.25398765863314","5.39662746924361","5.55032405790352","5.71496487755656","5.89335196181162","6.08890441262079","6.30317848410758","6.53795552450809","6.79039857181666","7.0519307641557","7.31090154073039","7.55883882485349","7.79242053789731","8.01343967089688","8.22476423332169","","",
"United Kingdom","GBR","Population density (people per sq. km of land area)","EN.POP.DNST","","218.244946885463","220.104989046418","221.758359856157","223.205059314678","224.643698590501","225.885586739966","227.105361054851","228.213532840078","229.164427727028","230.079981812921","231.042958707064","231.82765676022","232.275976522134","232.422494109866","232.405241185467","232.348067622866","232.271698425164","232.284148307362","232.492667300459","232.770702269251","232.85177117348","232.768325548712","232.847716281569","233.216517174389","233.746405985202","234.288414004051","234.787128508246","235.3090852726","235.92241970818","236.628719050965","237.361621130079","238.0043896995","238.575678915389","239.183834166908","239.817426528335","240.428843053776","241.048873641136","241.752329186128","242.559690819659","243.427908899268","244.366854048692","245.40354234696","246.548906708552","247.955627660894","249.663977183483","251.50589013351","253.471925763651","255.474703426611","257.414417393461","259.440189310958","261.475674781962","263.300190137643","265.069536642831","267.028884388046","269.153139337825","271.200731616583","273.049472988054","274.708981936924","","",
"Georgia","GEO","Population density (people per sq. km of land area)","EN.POP.DNST","","64.7958291052871","65.7878162286994","66.7640575247559","67.7123062388467","68.6098183981245","69.3988593022849","70.0829280240736","70.721508800168","71.3863326218552","72.0791490255082","72.8331992022114","73.5732530879317","74.2240806186361","74.8714090765947","75.4260121067917","75.9718674551244","76.4914797578642","76.9393610693166","77.5079603904965","78.1640365303195","78.8078659155324","79.4779383463382","80.1795024318556","80.86707022639","81.5791315301445","82.3069386612548","82.9892578466706","83.8150390146611","84.0354805976416","84.0127366247944","84.6058294551944","85.2636551313902","85.921480807586","84.6089086392106","81.4885405367578","78.5839077644424","76.1033101228174","74.2434479862836","72.7315861296756","71.3308898141992","70.232915777319","69.6055670247384","69.13705867945","68.7102417859267","68.2751145946324","67.8880821582281","67.5348682599111","67.3300150460128","66.7346478183281","66.2496063543161","65.7203016200707","65.238006928164","65.0419538822212","65.0725007872914","65.1750586094685","65.2140557752196","65.2227859617201","65.197330207495","65.0477623429791","",
"Ghana","GHA","Population density (people per sq. km of land area)","EN.POP.DNST","","30.0971038059242","31.0801221763206","32.0827810494858","33.0687879054232","34.0136811110134","34.9011690252263","35.7423002549002","36.5727784125868","37.4440318185814","38.3910301485453","39.4358969851455","40.5626746945592","41.7225806451613","42.8456710907972","43.8865518150655","44.8236134306056","45.6862617561747","46.5424145205239","47.4875362573613","48.5897688318537","49.8738199876945","51.317671618177","52.8855366089479","54.5207875538367","56.1818273710117","57.8572426826053","59.5588511909994","61.2949019952536","63.0808209545574","64.9260657466819","66.8338182297618","68.793776918344","70.7865210512437","72.7857695350268","74.7739166739914","76.7447305968181","78.7069745978729","80.67661070581","82.6771512701064","84.7273270633735","86.8283730333128","88.9794365825789","91.1940713720664","93.4882789839149","95.8716797046673","98.3521798365123","100.922677331458","103.559044563593","106.22721279775","108.902254548651","111.574712138525","114.250017579327","116.936107937066","119.646971960974","122.392568339633","125.173358530368","127.983963259207","130.821429199262","","",
"Gibraltar","GIB","Population density (people per sq. km of land area)","EN.POP.DNST","","2381.3","2431.3","2488.9","2547.9","2607.3","2663.3","2717.3","2768.5","2816.6","2860.6","2900.6","2935.8","2965","2988.6","3006.7","3018","3023.4","3023.2","3016.9","3006.5","2990.2","2969.1","2948.2","2928.3","2915.4","2909.4","2911.5","2915.9","2918.7","2914.7","2902.2","2884","2867.5","2860.2","2869.2","2897.1","2940.8","2994.7","3052.9","3107.7","3160.2","3210.2","3255.5","3292.8","3321.9","3341.7","3351.7","3355.9","3356.5","3358.5","3361.2","3364.6","3369.2","3372.5","3373.6","3373.7","3372.8","3371.8","","",
"Guinea","GIN","Population density (people per sq. km of land area)","EN.POP.DNST","","14.4557423083184","14.6973343643171","14.9461012534592","15.20395572196","15.4716954256878","15.7504598730262","16.0387961907863","16.33182077161","16.6229855119648","16.9078829562103","17.1864357805632","17.4610695100114","17.7330172554127","18.0043545498942","18.2779098160508","18.5546231482989","18.838014813609","19.1371316946118","19.4631898095393","19.8251465082207","20.2246133810842","20.6620625101742","21.1437611916002","21.6765505453362","22.2639671170438","22.9098893048999","23.6094986163112","24.3467605404525","25.0996052417386","25.8517133322481","26.5950634868957","27.3320771609963","28.069208855608","28.8178251668566","29.5849951163926","30.3751505778935","31.1821382060882","31.9908066091486","32.7801684844539","33.5370747191926","34.2547655868468","34.9425118020511","35.6222244831516","36.3248534917793","37.0730139996744","37.8781743447827","38.7358049812795","39.63369689077","40.5521284388735","41.4788214227576","42.4079073742471","43.3502726680775","44.3301725541266","45.3808277714472","46.5248575614521","47.7716140322318","49.1109352108091","50.5222122741332","","",
"Gambia, The","GMB","Population density (people per sq. km of land area)","EN.POP.DNST","","36.8028656126482","37.5389328063241","38.3044466403162","39.1315217391304","40.0453557312253","41.055138339921","42.1570158102767","43.3402173913043","44.5877470355731","45.8903162055336","47.2446640316206","48.6586956521739","50.1415019762846","51.7046442687747","53.3576086956522","55.1190711462451","56.9917984189723","58.9462450592885","60.9454545454545","62.9689723320158","64.978162055336","67.0072134387352","69.1896245059288","71.7088932806324","74.6825098814229","78.176581027668","82.1168972332016","86.3086956521739","90.477766798419","94.426185770751","98.0902173913043","101.529150197628","104.828260869565","108.12371541502","111.519268774704","115.028754940711","118.629051383399","122.344367588933","126.198913043478","130.207806324111","134.394664031621","138.760968379447","143.273221343874","147.878162055336","152.543577075099","157.257411067194","162.040316205534","166.925395256917","171.964328063241","177.193280632411","182.623221343874","188.242193675889","194.042588932806","200.004150197628","206.112648221344","212.365513833992","218.764229249012","225.30652173913","","",
"Guinea-Bissau","GNB","Population density (people per sq. km of land area)","EN.POP.DNST","","22.1465504978663","22.3642603129445","22.5821834992888","22.824039829303","23.1077524893314","23.4350640113798","23.7993243243243","24.197439544808","24.623293029872","25.0689544807966","25.546372688478","26.049893314367","26.5353129445235","26.9443100995733","27.2400071123755","27.3976173541963","27.4444167852063","27.4588193456614","27.5507112375533","27.7979018492176","28.2292318634424","28.8195234708393","29.523719772404","30.272972972973","31.0157539118065","31.7397581792319","32.4592460881935","33.1808321479374","33.9185633001422","34.6821123755334","35.4737553342816","36.2855618776671","37.1060810810811","37.921266002845","38.721692745377","39.503307254623","40.2741820768137","41.051600284495","41.8609886201991","42.7205192034139","43.6381934566145","44.6107041251778","45.6367354196302","46.7102418207681","47.8282361308677","48.9893669985775","50.197119487909","51.4557610241821","52.7710170697013","54.146479374111","55.5828236130868","57.07606685633","58.6151137980085","60.1863086770982","61.7781650071124","63.3868065433855","65.0123044096728","66.6539473684211","","",
"Equatorial Guinea","GNQ","Population density (people per sq. km of land area)","EN.POP.DNST","","9.22606060606061","9.34827094474153","9.48306595365419","9.64770053475936","9.85026737967914","10.1071657754011","10.402495543672","10.6742602495544","10.8377896613191","10.8371479500891","10.6540463458111","10.3208912655971","9.89825311942959","9.47490196078431","9.11942959001783","8.84","8.63301247771836","8.54467023172906","8.62673796791444","8.9101247771836","9.42509803921569","10.1472370766488","10.9877361853832","11.8200356506239","12.5532263814617","13.1559001782531","13.6535115864528","14.0806060606061","14.496256684492","14.9443137254902","15.4314795008913","15.945311942959","16.4932976827094","17.0801426024955","17.7100891265597","18.3904812834225","19.1251336898396","19.9105882352941","20.7404634581105","21.6107308377897","22.5192869875223","23.4718003565062","24.48","25.559679144385","26.7213903743316","27.9677718360071","29.2936541889483","30.6894830659537","32.1425668449198","33.6413190730838","35.1819251336898","36.7626024955437","38.3747950089127","40.0098395721925","41.6601782531194","43.321889483066","44.9911229946524","46.6657397504456","","",
"Greece","GRC","Population density (people per sq. km of land area)","EN.POP.DNST","","65.1516679596587","65.5409852598914","65.7845228859581","66.0234988363072","66.3330721489527","66.8242901474011","67.3707370054306","67.8104344453064","68.0586811481769","68.2141660201707","68.5107525213344","68.9575484871994","69.2714197051978","69.5269356089992","70.1826299456943","71.2812257564003","72.2147323506594","73.1571683475563","74.0749262994569","74.8060899922421","75.4798293250582","75.9465709852599","76.3896586501164","76.7711481768813","77.0698215671063","77.325159038014","77.5841349883631","77.8664313421257","78.2738401861908","79.1062218774244","80.0614972847168","80.6754150504267","81.1513964313421","81.5587432117921","81.9406749418154","82.3025601241272","82.709534522886","83.1691931730023","83.4887354538402","83.83093871218","84.2678975950349","84.5773622963538","84.7794414274632","84.9894569433669","85.2390535298681","85.4954383242824","85.7135221101629","85.9413576415826","86.1677036462374","86.278828549263","86.1512723041117","85.6866640806827","85.067579519007","84.5028161365399","83.947889837083","83.5994647013189","83.4342823894492","83.2651823118697","","",
"Grenada","GRD","Population density (people per sq. km of land area)","EN.POP.DNST","","268.608823529412","272.011764705882","274.744117647059","276.832352941176","278.341176470588","279.217647058824","279.470588235294","279.197058823529","278.611764705882","277.867647058824","277.120588235294","276.420588235294","275.497058823529","274.091176470588","272.041176470588","269.044117647059","265.373529411765","262.061764705882","260.588235294118","261.858823529412","266.491176470588","273.888235294118","282.408823529412","289.638235294118","293.958823529412","294.679411764706","292.458823529412","288.588235294118","285.070588235294","283.326470588235","283.705882352941","285.779411764706","288.911764705882","292.211764705882","294.964705882353","297.061764705882","298.726470588235","300.061764705882","301.270588235294","302.45","303.673529411765","304.805882352941","305.897058823529","306.902941176471","307.826470588235","308.626470588235","309.382352941176","310.164705882353","311.144117647059","312.45","314.105882352941","316.017647058824","318.147058823529","320.3","322.35","324.297058823529","326.1","327.805882352941","","",
"Greenland","GRL","Population density (people per sq. km of land area)","EN.POP.DNST","","0.0986245244366403","0.102429031314018","0.106526192566579","0.110038045068774","0.1147205150717","0.118525021949078","0.122622183201639","0.127011998829382","0.131401814457126","0.13579163008487","0.138132865086333","0.141352063213345","0.143400643839625","0.14486391571554","0.145156570090723","0.145449224465906","0.144571261340357","0.143985952589991","0.145156570090723","0.14691249634182","0.149253731343284","0.150717003219198","0.152472929470296","0.154228855721393","0.155692127597308","0.156570090722856","0.158326016973954","0.160374597600234","0.161837869476149","0.162715832601697","0.162423178226514","0.161837869476149","0.161545215100966","0.162423178226514","0.163301141352063","0.163593795727246","0.136435619442076","0.136679254476794","0.136679254476794","0.136922889511512","0.137288342063589","0.137919356803508","0.138299427457668","0.138655134608357","0.138713607016689","0.138321354610793","0.137787793884761","0.137234742355951","0.137222560604215","0.138640516506274","0.138603971251066","0.138409063223292","0.137612376659764","0.137154342794494","0.136713363381654","0.136888780606651","0.136854671701791","0.136491655500061","","",
"Guatemala","GTM","Population density (people per sq. km of land area)","EN.POP.DNST","","39.6781541620007","40.8604329973871","42.0720791340052","43.3071575214632","44.5593878312803","45.8267077267637","47.1018570362075","48.3771463232549","49.6463232549459","50.9070268756999","52.1609089212393","53.413204553938","54.6702687569989","55.937849944009","57.214921612542","58.5104796565883","59.8419839492348","61.2347797685704","62.7153975363942","64.29960806271","65.9871780515118","67.7739641657335","69.6396509891751","71.5739361702128","73.5725457260172","75.633827920866","77.7570548712206","79.9396323254946","82.1761384845091","84.4542273236282","86.7563829787234","89.0635964912281","91.364492347891","93.6685516983949","95.9946435237029","98.3290593505039","100.675270623367","103.081513624487","105.553172825681","108.153798058977","110.783547965659","113.358697275103","115.857913400523","118.347405748414","120.831392310564","123.3046845838","125.765369540873","128.212943262411","130.647536394177","133.069120940649","135.512458006719","137.942721164614","140.388027248973","142.836095558044","145.27266703994","147.701474430758","150.125214632325","152.547125793206","","",
"Guam","GUM","Population density (people per sq. km of land area)","EN.POP.DNST","","126.059259259259","128.896296296296","132.011111111111","135.27962962963","138.574074074074","141.864814814815","145.192592592593","148.55","151.925925925926","155.327777777778","158.751851851852","162.198148148148","165.674074074074","169.216666666667","172.874074074074","176.638888888889","180.512962962963","184.5","188.6","192.838888888889","197.194444444444","201.677777777778","206.3","211.038888888889","215.874074074074","220.8","225.775925925926","230.875925925926","236.151851851852","241.633333333333","247.32962962963","253.133333333333","258.922222222222","264.448148148148","269.557407407407","274.185185185185","278.338888888889","281.994444444444","285.098148148148","287.646296296296","289.631481481482","291.066666666667","292.068518518519","292.77962962963","293.337037037037","293.792592592593","294.161111111111","294.511111111111","294.862962962963","295.266666666667","295.725925925926","296.288888888889","297.05","298.177777777778","299.727777777778","301.761111111111","304.224074074074","306.977777777778","","",
